scenario_id,timestamp,time_minutes,phase_id,edge_id,from_node,to_node,mode,scheduled_capacity,effective_capacity,service_frequency_minutes,disruption_factor,weather_factor,data_type,confidence_type,assumption_note
baseline,2026-07-19T12:00:00Z,-180,pre_match,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:10:00Z,-50,pre_match,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:10:00Z,-50,pre_match,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:10:00Z,-50,pre_match,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:10:00Z,-50,pre_match,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:15:00Z,-45,pre_match,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:15:00Z,-45,pre_match,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:15:00Z,-45,pre_match,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:15:00Z,-45,pre_match,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:15:00Z,-45,pre_match,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:15:00Z,-45,pre_match,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:15:00Z,-45,pre_match,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:15:00Z,-45,pre_match,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:20:00Z,-40,pre_match,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:20:00Z,-40,pre_match,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:20:00Z,-40,pre_match,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:20:00Z,-40,pre_match,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:20:00Z,-40,pre_match,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:20:00Z,-40,pre_match,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:20:00Z,-40,pre_match,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:20:00Z,-40,pre_match,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:25:00Z,-35,pre_match,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:25:00Z,-35,pre_match,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:25:00Z,-35,pre_match,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:25:00Z,-35,pre_match,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:25:00Z,-35,pre_match,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:25:00Z,-35,pre_match,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:25:00Z,-35,pre_match,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:25:00Z,-35,pre_match,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:30:00Z,-30,ceremony,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:30:00Z,-30,ceremony,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:30:00Z,-30,ceremony,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:30:00Z,-30,ceremony,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:30:00Z,-30,ceremony,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:30:00Z,-30,ceremony,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:30:00Z,-30,ceremony,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:30:00Z,-30,ceremony,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:35:00Z,-25,ceremony,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:35:00Z,-25,ceremony,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:35:00Z,-25,ceremony,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:35:00Z,-25,ceremony,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:35:00Z,-25,ceremony,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:35:00Z,-25,ceremony,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:35:00Z,-25,ceremony,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:35:00Z,-25,ceremony,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:40:00Z,-20,ceremony,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:40:00Z,-20,ceremony,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:40:00Z,-20,ceremony,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:40:00Z,-20,ceremony,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:40:00Z,-20,ceremony,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:40:00Z,-20,ceremony,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:40:00Z,-20,ceremony,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:40:00Z,-20,ceremony,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:45:00Z,-15,ceremony,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:45:00Z,-15,ceremony,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:45:00Z,-15,ceremony,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:45:00Z,-15,ceremony,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:45:00Z,-15,ceremony,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:45:00Z,-15,ceremony,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:45:00Z,-15,ceremony,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:45:00Z,-15,ceremony,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:50:00Z,-10,ceremony,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:50:00Z,-10,ceremony,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:50:00Z,-10,ceremony,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:50:00Z,-10,ceremony,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:50:00Z,-10,ceremony,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:50:00Z,-10,ceremony,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:50:00Z,-10,ceremony,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:50:00Z,-10,ceremony,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:55:00Z,-5,ceremony,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:55:00Z,-5,ceremony,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:55:00Z,-5,ceremony,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:55:00Z,-5,ceremony,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:55:00Z,-5,ceremony,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:55:00Z,-5,ceremony,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:55:00Z,-5,ceremony,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T14:55:00Z,-5,ceremony,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:00:00Z,0,kickoff,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:00:00Z,0,kickoff,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:00:00Z,0,kickoff,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:00:00Z,0,kickoff,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:00:00Z,0,kickoff,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:00:00Z,0,kickoff,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:00:00Z,0,kickoff,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:00:00Z,0,kickoff,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:05:00Z,5,first_half,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:05:00Z,5,first_half,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:05:00Z,5,first_half,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:05:00Z,5,first_half,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:05:00Z,5,first_half,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:05:00Z,5,first_half,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:05:00Z,5,first_half,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:05:00Z,5,first_half,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:10:00Z,10,first_half,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:10:00Z,10,first_half,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:10:00Z,10,first_half,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:10:00Z,10,first_half,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:10:00Z,10,first_half,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:10:00Z,10,first_half,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:10:00Z,10,first_half,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:10:00Z,10,first_half,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:15:00Z,15,first_half,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:15:00Z,15,first_half,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:15:00Z,15,first_half,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:15:00Z,15,first_half,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:15:00Z,15,first_half,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:15:00Z,15,first_half,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:15:00Z,15,first_half,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:15:00Z,15,first_half,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:20:00Z,20,first_half,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:20:00Z,20,first_half,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:20:00Z,20,first_half,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:20:00Z,20,first_half,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:20:00Z,20,first_half,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:20:00Z,20,first_half,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:20:00Z,20,first_half,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:20:00Z,20,first_half,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:25:00Z,25,first_half,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:25:00Z,25,first_half,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:25:00Z,25,first_half,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:25:00Z,25,first_half,secaucus_to_penn_station,secaucus,penn_station,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:25:00Z,25,first_half,secaucus_to_meadowlands,secaucus,meadowlands,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:25:00Z,25,first_half,meadowlands_to_secaucus,meadowlands,secaucus,rail,600,600,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:25:00Z,25,first_half,meadowlands_to_stadium,meadowlands,stadium,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:25:00Z,25,first_half,stadium_to_meadowlands,stadium,meadowlands,walk,900,900,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:30:00Z,30,first_half,midtown_to_penn_station,midtown,penn_station,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:30:00Z,30,first_half,penn_station_to_midtown,penn_station,midtown,walk,600,600,0,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T15:30:00Z,30,first_half,penn_station_to_secaucus,penn_station,secaucus,rail,900,900,5,1.0,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
