scenario_id,timestamp,time_minutes,phase_id,segment_id,from_zone,to_zone,pedestrian_demand,effective_width_m,walking_speed_mps,effective_capacity_per_interval,weather_factor,data_type,confidence_type,assumption_note
baseline,2026-07-19T12:00:00Z,-180,pre_match,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T19:50:00Z,290,post_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.04,698,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T19:50:00Z,290,post_match,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.04,873,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T19:55:00Z,295,post_match,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.04,611,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T19:55:00Z,295,post_match,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.04,786,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T19:55:00Z,295,post_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.04,698,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T19:55:00Z,295,post_match,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.04,524,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T19:55:00Z,295,post_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.04,698,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T19:55:00Z,295,post_match,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.04,873,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:00:00Z,300,post_match,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.04,611,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:00:00Z,300,post_match,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.04,786,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:00:00Z,300,post_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.04,698,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:00:00Z,300,post_match,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.04,524,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:00:00Z,300,post_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.04,698,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:00:00Z,300,post_match,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.04,873,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:05:00Z,305,post_match,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.04,611,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:05:00Z,305,post_match,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.04,786,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:05:00Z,305,post_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.04,698,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:05:00Z,305,post_match,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.04,524,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:05:00Z,305,post_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.04,698,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:05:00Z,305,post_match,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.04,873,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:10:00Z,310,post_match,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.04,611,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:10:00Z,310,post_match,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.04,786,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:10:00Z,310,post_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.04,698,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:10:00Z,310,post_match,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.04,524,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:10:00Z,310,post_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.04,698,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:10:00Z,310,post_match,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.04,873,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:15:00Z,315,post_match,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.04,611,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:15:00Z,315,post_match,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.04,786,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:15:00Z,315,post_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.04,698,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:15:00Z,315,post_match,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.04,524,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:15:00Z,315,post_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.04,698,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T20:15:00Z,315,post_match,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.04,873,0.8,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:00:00Z,-180,pre_match,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:00:00Z,-180,pre_match,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:00:00Z,-180,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:00:00Z,-180,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:00:00Z,-180,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:00:00Z,-180,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:05:00Z,-175,pre_match,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:05:00Z,-175,pre_match,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:05:00Z,-175,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:05:00Z,-175,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:05:00Z,-175,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:05:00Z,-175,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:10:00Z,-170,pre_match,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:10:00Z,-170,pre_match,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:10:00Z,-170,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:10:00Z,-170,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:10:00Z,-170,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:10:00Z,-170,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:15:00Z,-165,pre_match,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:15:00Z,-165,pre_match,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:15:00Z,-165,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:15:00Z,-165,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:15:00Z,-165,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:15:00Z,-165,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:20:00Z,-160,pre_match,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:20:00Z,-160,pre_match,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:20:00Z,-160,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:20:00Z,-160,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:20:00Z,-160,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:20:00Z,-160,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:25:00Z,-155,pre_match,midtown_penn_walk,midtown_access,penn_station_access,0,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:25:00Z,-155,pre_match,penn_concourse,penn_station_access,penn_station_access,0,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:25:00Z,-155,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:25:00Z,-155,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,0,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:25:00Z,-155,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,0,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:25:00Z,-155,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,0,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:30:00Z,-150,pre_match,midtown_penn_walk,midtown_access,penn_station_access,5,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:30:00Z,-150,pre_match,penn_concourse,penn_station_access,penn_station_access,5,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:30:00Z,-150,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,5,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:30:00Z,-150,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,5,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:30:00Z,-150,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,5,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:30:00Z,-150,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,5,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:35:00Z,-145,pre_match,midtown_penn_walk,midtown_access,penn_station_access,5,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:35:00Z,-145,pre_match,penn_concourse,penn_station_access,penn_station_access,5,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:35:00Z,-145,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,5,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:35:00Z,-145,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,5,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:35:00Z,-145,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,5,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:35:00Z,-145,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,5,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:40:00Z,-140,pre_match,midtown_penn_walk,midtown_access,penn_station_access,5,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:40:00Z,-140,pre_match,penn_concourse,penn_station_access,penn_station_access,5,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:40:00Z,-140,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,5,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:40:00Z,-140,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,5,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:40:00Z,-140,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,5,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:40:00Z,-140,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,5,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:45:00Z,-135,pre_match,midtown_penn_walk,midtown_access,penn_station_access,9,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:45:00Z,-135,pre_match,penn_concourse,penn_station_access,penn_station_access,9,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:45:00Z,-135,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,9,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:45:00Z,-135,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,9,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:45:00Z,-135,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,9,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:45:00Z,-135,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,9,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:50:00Z,-130,pre_match,midtown_penn_walk,midtown_access,penn_station_access,9,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:50:00Z,-130,pre_match,penn_concourse,penn_station_access,penn_station_access,9,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:50:00Z,-130,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,9,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:50:00Z,-130,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,9,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:50:00Z,-130,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,9,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:50:00Z,-130,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,9,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:55:00Z,-125,pre_match,midtown_penn_walk,midtown_access,penn_station_access,14,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:55:00Z,-125,pre_match,penn_concourse,penn_station_access,penn_station_access,14,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:55:00Z,-125,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,14,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:55:00Z,-125,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,14,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:55:00Z,-125,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,14,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T12:55:00Z,-125,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,14,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:00:00Z,-120,gates_open,midtown_penn_walk,midtown_access,penn_station_access,14,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:00:00Z,-120,gates_open,penn_concourse,penn_station_access,penn_station_access,14,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:00:00Z,-120,gates_open,secaucus_transfer,secaucus_transfer,secaucus_transfer,14,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:00:00Z,-120,gates_open,meadowlands_platform,meadowlands_access,meadowlands_access,14,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:00:00Z,-120,gates_open,meadowlands_stadium_walk,meadowlands_access,stadium_egress,14,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:00:00Z,-120,gates_open,stadium_egress_walk,stadium_egress,meadowlands_access,14,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:05:00Z,-115,pre_match,midtown_penn_walk,midtown_access,penn_station_access,18,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:05:00Z,-115,pre_match,penn_concourse,penn_station_access,penn_station_access,18,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:05:00Z,-115,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,18,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:05:00Z,-115,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,18,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:05:00Z,-115,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,18,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:05:00Z,-115,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,18,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:10:00Z,-110,pre_match,midtown_penn_walk,midtown_access,penn_station_access,23,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:10:00Z,-110,pre_match,penn_concourse,penn_station_access,penn_station_access,23,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:10:00Z,-110,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,23,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:10:00Z,-110,pre_match,meadowlands_platform,meadowlands_access,meadowlands_access,23,6.0,1.3,819,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:10:00Z,-110,pre_match,meadowlands_stadium_walk,meadowlands_access,stadium_egress,23,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:10:00Z,-110,pre_match,stadium_egress_walk,stadium_egress,meadowlands_access,23,10.0,1.3,1365,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:15:00Z,-105,pre_match,midtown_penn_walk,midtown_access,penn_station_access,26,7.0,1.3,955,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:15:00Z,-105,pre_match,penn_concourse,penn_station_access,penn_station_access,26,9.0,1.3,1228,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
staggered_departure,2026-07-19T13:15:00Z,-105,pre_match,secaucus_transfer,secaucus_transfer,secaucus_transfer,26,8.0,1.3,1092,1.0,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
