scenario_id,timestamp,time_minutes,phase_id,origin_node,destination_node,mode,direction,passenger_demand,mode_share,demand_multiplier,source_profile,data_type,confidence_type,assumption_note
baseline,2026-07-19T12:00:00Z,-180,pre_match,midtown,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,secaucus,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,meadowlands,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,meadowlands,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,meadowlands,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,meadowlands,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,midtown,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,midtown,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,midtown,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,midtown,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,penn_station,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,penn_station,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,penn_station,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,penn_station,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,secaucus,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,secaucus,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,secaucus,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,secaucus,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,meadowlands,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,meadowlands,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,meadowlands,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:10:00Z,10,first_half,stadium,meadowlands,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,midtown,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,midtown,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,midtown,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,midtown,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,penn_station,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,penn_station,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,penn_station,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,penn_station,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,secaucus,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,secaucus,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,secaucus,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,secaucus,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,meadowlands,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,meadowlands,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,meadowlands,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,meadowlands,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,midtown,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,midtown,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,midtown,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,midtown,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,penn_station,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,penn_station,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,penn_station,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,penn_station,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,secaucus,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,secaucus,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,secaucus,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,secaucus,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,meadowlands,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,meadowlands,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,meadowlands,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:15:00Z,15,first_half,stadium,meadowlands,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,midtown,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,midtown,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,midtown,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,midtown,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,penn_station,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,penn_station,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,penn_station,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,penn_station,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,secaucus,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,secaucus,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,secaucus,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,secaucus,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,meadowlands,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,meadowlands,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,meadowlands,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,meadowlands,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,midtown,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,midtown,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,midtown,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,midtown,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,penn_station,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,penn_station,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,penn_station,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,penn_station,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,secaucus,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,secaucus,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,secaucus,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,secaucus,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,meadowlands,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,meadowlands,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,meadowlands,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:20:00Z,20,first_half,stadium,meadowlands,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,midtown,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,midtown,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,midtown,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,midtown,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,penn_station,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,penn_station,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,penn_station,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,penn_station,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,secaucus,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,secaucus,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,secaucus,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,secaucus,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,meadowlands,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,meadowlands,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,meadowlands,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,meadowlands,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,midtown,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,midtown,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,midtown,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,midtown,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,penn_station,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,penn_station,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,penn_station,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,penn_station,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,secaucus,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,secaucus,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,secaucus,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,secaucus,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,meadowlands,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,meadowlands,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,meadowlands,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:25:00Z,25,first_half,stadium,meadowlands,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,midtown,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,midtown,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,midtown,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,midtown,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,penn_station,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,penn_station,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,penn_station,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,penn_station,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,secaucus,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,secaucus,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,secaucus,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,secaucus,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,meadowlands,stadium,rail,inbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,meadowlands,stadium,walk,inbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,meadowlands,stadium,shuttle,inbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,meadowlands,stadium,road,inbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,stadium,midtown,rail,outbound,0,0.45,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,stadium,midtown,walk,outbound,0,0.08,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,stadium,midtown,shuttle,outbound,0,0.17,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
rain,2026-07-19T15:30:00Z,30,first_half,stadium,midtown,road,outbound,0,0.3,1.0,matchday_profile_v1,synthetic,scenario,Synthetic scenario assumption for FinalFlow demonstration; not observed event operations.
